 State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name,Nitrogen,Phosphorus,Potassium,Boron,Iron,Zinc,Copper,Sulphur,Organic Carbon,Soil pH,Soil Salinity,Manganese,Temperature_°C,Updated_Nitrogen,Phosphorus,Updated_Potassium,Updated_Boron,Updated_Iron,Updated_Zinc,Updates_Copper,Updated_Sulphur,Updated_Organic Carbon,Updates_Soil pH,Updates_Soil Salinity,Updated_Manganese
Haryana,Jhajjar,2/15/2025,2025,2,9.704383,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.3,<369.6 kg/ha,9.18−22.95 kg/ha,102.96−240.24 kg/ha,<0.46 to >0.46 ppm,<3.73 to >3.73 ppm,<0.57 to >0.57 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Jhajjar,2/24/2025,2025,2,8.432214,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.3,<369.6 kg/ha,9.18−22.95 kg/ha,102.96−240.24 kg/ha,<0.46 to >0.46 ppm,<3.73 to >3.73 ppm,<0.57 to >0.57 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Jhajjar,2/25/2025,2025,2,8.296238,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.3,<369.6 kg/ha,9.18−22.95 kg/ha,102.96−240.24 kg/ha,<0.46 to >0.46 ppm,<3.73 to >3.73 ppm,<0.57 to >0.57 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Jhajjar,2/28/2025,2025,2,8.631149,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.3,<369.6 kg/ha,9.18−22.95 kg/ha,102.96−240.24 kg/ha,<0.46 to >0.46 ppm,<3.73 to >3.73 ppm,<0.57 to >0.57 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Jind,2/2/2025,2025,2,13.05027,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.8,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,2/6/2025,2025,2,12.2857,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.8,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,2/17/2025,2025,2,10.39281,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.8,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Kaithal,2/3/2025,2025,2,12.68471,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,>0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.5,<361.2 kg/ha,<8.88 to 22.2 kg/ha,99 to >231 kg/ha,>0.44 ppm,<3.42 to >3.42 ppm,>0.59 ppm,>0.19 ppm,>8.2 ppm,0.4−0.6%,>7.5−8.5,0−1.78 dS/m,>1.84 ppm
Haryana,Kaithal,2/4/2025,2025,2,12.49618,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,>0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.5,<361.2 kg/ha,<8.88 to 22.2 kg/ha,99 to >231 kg/ha,>0.44 ppm,<3.42 to >3.42 ppm,>0.59 ppm,>0.19 ppm,>8.2 ppm,0.4−0.6%,>7.5−8.5,0−1.78 dS/m,>1.84 ppm
Haryana,Kaithal,2/28/2025,2025,2,12.06851,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,>0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.5,<361.2 kg/ha,<8.88 to 22.2 kg/ha,99 to >231 kg/ha,>0.44 ppm,<3.42 to >3.42 ppm,>0.59 ppm,>0.19 ppm,>8.2 ppm,0.4−0.6%,>7.5−8.5,0−1.78 dS/m,>1.84 ppm
Haryana,Karnal,2/1/2025,2025,2,12.52093,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/4/2025,2025,2,11.88499,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/5/2025,2025,2,11.69157,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/6/2025,2025,2,11.4798,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/9/2025,2025,2,10.88904,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/10/2025,2025,2,10.71513,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/20/2025,2025,2,11.55947,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,2/23/2025,2025,2,11.5678,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Kurukshetra,2/4/2025,2025,2,12.78683,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,<0.5 to >0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.3,<361.2 kg/ha,<8.9 to 22.25 kg/ha,99.36 to >231.84 kg/ha,<0.44 to >0.44 ppm,>3.42 ppm,>0.61 ppm,>0.19 ppm,>8.3 ppm,0.41−0.61%,>7.5−8.5,0−1.76 dS/m,>1.86 ppm
Haryana,Kurukshetra,2/19/2025,2025,2,10.06848,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,<0.5 to >0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.3,<361.2 kg/ha,<8.9 to 22.25 kg/ha,99.36 to >231.84 kg/ha,<0.44 to >0.44 ppm,>3.42 ppm,>0.61 ppm,>0.19 ppm,>8.3 ppm,0.41−0.61%,>7.5−8.5,0−1.76 dS/m,>1.86 ppm
Haryana,Mahendragarh,2/1/2025,2025,2,9.742467,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,2/6/2025,2025,2,8.829595,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,2/9/2025,2025,2,8.261478,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,2/15/2025,2025,2,7.23331,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,2/18/2025,2025,2,6.806119,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,2/19/2025,2025,2,6.667016,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,2/20/2025,2025,2,7.890268,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.2,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Nuh,2/2/2025,2025,2,12.20613,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.9,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,2/5/2025,2025,2,4.719425,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.9,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,2/13/2025,2025,2,10.14034,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.9,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,2/24/2025,2025,2,10.18582,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.9,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,2/28/2025,2025,2,9.715044,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.9,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Palwal,2/6/2025,2025,2,10.84423,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.7,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,2/9/2025,2025,2,10.45182,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.7,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,2/18/2025,2025,2,9.286309,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.7,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,2/26/2025,2025,2,9.989865,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,16.7,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Panchkula,2/2/2025,2025,2,11.40964,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,14.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,2/6/2025,2025,2,11.58635,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,14.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,2/20/2025,2025,2,10.79954,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,14.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,2/25/2025,2025,2,10.35998,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,14.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,2/26/2025,2025,2,10.44521,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,14.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panipat,2/18/2025,2025,2,9.295168,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.6,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,2/23/2025,2025,2,9.55625,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.6,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,2/28/2025,2025,2,10.2015,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,15.6,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Rewari,2/3/2025,2025,2,8.099114,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.4,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,2/4/2025,2025,2,7.921147,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,16.4,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
